16,"round4","Sample","Chemistry","According to standard chemical nomenclature and indicating the proper charge, what is the formula for the sulfite ion?","So\n^3^2– (Accept:  So\n^3–^2)"
17,"round4","Sample","Physics","How many neutrons does the most common is otope of hydrogen have?","Zero"
17,"round4","Sample","Physics","How many neutrons and how many protons are present in a single oxygen -15 nucleus, respectively?","Neutrons = 7;  Protons = 8"
18,"round4","Sample","Math","Which of the following is NOT a Pythagorean triple:\nW) 15, 20, 25\nX) 10, 24, 26\nY) 16, 24, 30\nZ) 33, 44, 55","Y)  16, 24, 30"
19,"round4","Sample","Earth Science","Cirrus clouds are typically found at elevations of:\nW) 20,000 feet and above\nX) 10,000 to 20,000 feet\nY) 5,000 to 10,000 feet\nZ) 2,000 to 5,000 feet","W)  2 0,000 Feet and Above"
19,"round4","Sample","Earth Science","Andesitic magmas typically erupt above:\nW) hot spots\nX) divergent plate boundaries\nY) subduction zones\nZ) fissure eruptions","Y)  Subduction Zones"
20,"round4","Sample","General Science","Which of the following is the main reason why \nAfricanized honey bees are much more dangerous to humans and animals than European honey bees:\nW) they defend their nests more intensely \nX) their venom is 10-times more potent\nY) they can sting multiple times\nZ) they are larger and carry more venom","W)  They Defend Their Nests More Intensely"
20,"round4","Sample","General Science","In most cars, what acts as the circuit ground?","The Body  (Accept:  Frame or Chassis)"
21,"round4","Sample","Astronomy","From mid-northern latitudes, during which of the following months would the constellation Orion be most prominent in the southern sky at about 10 PM:\nW) April\nX) July\nY) August\nZ) December","Z)  December"
21,"round4","Sample","Astronomy","What is the most common term for the apparent dividing line between night and day on the Moon?","Terminator"
22,"round4","Sample","Biology","From which of the following is the cell wall of p lants mostly composed:\nW) protein\nX) lipid monolayer\nY) lipid bilayer\nZ) polysaccharide","Z)  Polysaccharide"
22,"round4","Sample","Biology","What is the common biological name for the product of human sublingual glands?","Saliva"
23,"round4","Sample","Chemistry","Which of the following is the atomic sublevel with the next highest energy after the 4p sublevel:\nW) 4d\nX) 4f\nY) 5s\nZ) 5p","Y)  5s"
23,"round4","Sample","Chemistry","Give the electronic configurat ion for sulfur, located in Period 3 and Group 16 of the Periodic Table:","1s ^22s^22p^63s^23p^4 (Accept:  [Ne] 3s^23p^4)"
24,"round4","Sample","Physics","Jan is riding her bike northward on Main Street at 20 kilometers per hour and applies her brakes. In what direction would a physicist MOST likely record her acceleration?","South"
24,"round4","Sample","Physics","If 200 coulombs pass through a wire in 0.5 seconds, what is the average current, in amps, passing through the wire?","400"
25,"round4","Sample","Biology","What is the most common color for the calyx (read as: KAL -IX) of angiosperms?","Green"
25,"round4","Sample","Biology","Name all of the following 4 diseases that are caused by viruses: measles; AIDS; tuberculosis; leprosy","Measles;  Aids"
1,"round5","Sample","Chemistry","The conversion of solid CaSO^4 into solid CaO and SO^2 gas is an example of what class of chemical reaction:\nW) decomposition \nX) hydrolysis \nY) combustion \nZ) single replacement","W)  Decomposit Ion"
1,"round5","Sample","Chemistry","What is the oxidation number of chromium in the chromate ion, or \nCrO ^4^2–?","6  (Accept:  +6)  (Do Not Accept:   –6)"
2,"round5","Sample","Biology","What is the most common term for the method Louis Past eur used to create the first rabies vaccine?","Attenuation"
2,"round5","Sample","Biology","Which of the following BEST describes how Pasteur attenuated the rabies virus to create an effective vaccine:\nW) by heat-treating the purified virus\nX) by treating the live virus with a weak solution of formaldehyde\nY) by passing the rabies infection through a successive series of rabbits \nZ) by purifying the protein from the viral capsids","Y)  by Passing the Rabies Infection Through a Su Ccessive Series \nof Rabbits"
3,"round5","Sample","Physics","The nucleus of what element is the same as an alpha particle?","Helium"
3,"round5","Sample","Physics","Name all of the following 4 choices that would typically be considered to supply electromotive force: transformers; generators; batteries; conductors","Transformers;  Generators;  Batteries  \n(Accept:  All but Conductors)"
4,"round5","Sample","Math","Simplify the following without the use of negative exponents: −1024yx^6^3zy^2^5","–12\n5yzx^3\n^2"
4,"round5","Sample","Math","It takes 20 minutes for Janis to prepare lunch. When Kristen helps, it only takes 12 minutes. How many minutes would it take Kristen to prepare the same lunch if she worked alone?","30\n(Solution: 12/20 + 12/x = 1, X = 30 Min)"
5,"round5","Sample","Earth Science","Which of the following is commonly accepted as the engine that most directly drives plate tectonic motion:\nW) mantle convection\nX) volcanic off-gassing\nY) a molten iron core\nZ) gravitational pull of the Moon and Sun","W)  Mantle Convection"
5,"round5","Sample","Earth Science","Although scientists are unable to obtain samples by drilling, they believe the predominant mine ral in the mantle is:\nW) iron pyrite\nX) potassium feldspar\nY) quartz\nZ) olivine","Z)  Olivine"
6,"round5","Sample","General Science","What is the MOST accurate term for predicting values of data that are located between known data po ints on a line graph:\nW) extrapolation\nX) extension\nY) interpolation\nZ) cheating","Y)  Interpolation"
6,"round5","Sample","General Science","Convert 0.001 grams per cubic millimeter into kilograms per cubic meter:","1,000  (Accept:  1 × 10^3)"
7,"round5","Sample","Astronomy","The luminosity of a star is most directly related to the star’s:\nW) relative magnitude\nX) magnitude\nY) distance from Earth\nZ) intrinsic brightness","Z) Intrinsic Brightness"
7,"round5","Sample","Astronomy","At which of the following locations would Betelgeuse most likely be found by a stargazer at mid -northern latitudes during January at about midnight:\nW) at the beginning of the handle of the big dipper\nX) at the zenith near the star Vega\nY) about 10º north of Orion’s belt in the southern sky\nZ) in the northern sky just above the star Capella","Y)  About 10º North of Orion’s Belt in the Southern Sky"
8,"round5","Sample","Chemistry","Ca(OH)^2, NaOH, and Ba(OH)^2, are all:\nW) weak bases\nX) completely ionized in water\nY) alkali halides\nZ) standard buffers","X)  Completely Ionized in Water"
8,"round5","Sample","Chemistry","Which of the following compounds is most SOLUBLE in water at 10ºC:\nW) KNO^3\nX) CaSO^4\nY) BaSO^4\nZ) AgBr","W)  Kno\n^3"
9,"round5","Sample","Biology","Which of the following molecules do methanogens (read as: meth -\nAN-oh-gens) most often use as their final electron acceptor in their generation of energy:\nW) hydrogen\nX) carbon dioxide\nY) methane\nZ) oxygen","X)  Carbon Dioxide"
9,"round5","Sample","Biology","What is the general biological term for organisms that synthesize organic molecules from inorganic molecules using light as an energy source?","Photoautotrophs  (Accept:   Phototrophs)"
10,"round5","Sample","Physics","Which of the following BEST explains why gravitational acceleration on Earth varies from one place to another:\nW) the Sun’s gravitational pull varies irregularly\nX) the Earth is not a uniform sphere\nY) the Moon and the Sun exert a complex combination of gravitational pulls on the Earth\nZ) the changing angular momentum of the Earth varies during its yearly orbit","X)   the Earth Is Not a Uniform Sphere"
11,"round5","Sample","Math","In a circle with diameter AB, if the radius is 6 centimete rs, find the length in centimeters , giving your answer in terms of π, of the arc AB:","6π\n(Solution: Ab = ½(2πr) = 6π Cm)"
11,"round5","Sample","Math","Find the area, in square centimeters, of a rhombus with a diagonal of 6 centimeters and a side of 5 centimeters:","24\n(Solution:  a = ½ D\n^1d\n^2 = ½ (6)(8) = 24 Cm^2, (3:4:5 Triangle))"
12,"round5","Sample","Earth Science","Which of the following is NOT true:\nW) Mount Everest is a volcanic mountain\nX) shield volcanoes have surfac e slopes of only a few degrees\nY) the depression on the top of a typical composite volcano is known as a crater\nZ) Mount Kilimanjaro is a stratovolcano","W)  Mount Everest Is a Volcanic Mountain"
12,"round5","Sample","Earth Science","Which of the following are likely to form in the crater of a stratovolcano following a catastrophic eruption, such as what happened several times in Mount Saint \nHelens:\nW) cinder cones\nX) lava domes\nY) flood basalts\nZ) spatter cones","X)  Lava Domes"
13,"round5","Sample","General Science","Biomagnification is MOST likely to result in the concentration of toxic chemicals in:\nW) chemoautotrophs \nX) eutrophic lakes\nY) primary consumers\nZ) primary producers","Y)  Primary Consumers"
13,"round5","Sample","General Science","HDPE is a tough plastic often used for the manufacture of toys. What monomer is the primary repeating unit in this polymer?","Ethylene (Accept:  Ethene)"
14,"round5","Sample","Astronomy","The formation of what is referred to as “metallic hydrogen” on some of the our solar system’s planets is driven by what basic force?","Gravity"
14,"round5","Sample","Astronomy","Which of the following would typically appear to be the farthest away fro m the ecliptic:\nW) the planet Mars\nX) the constellation Leo \nY) the Sun\nZ) the constellation Cassiopeia","Z)  the Constellation Cassiopeia\n(Solution: Planets, the Sun and Zodiacal Constellations Are All Near the Ecliptic Plane)"
15,"round5","Sample","Chemistry","The electronegativity of oxygen is 3.4 and the electronegativity of calcium is 1.0. Which of the following best describes the formation of the calcium oxide:\nW) 2 electrons are transferred from calcium to oxygen\nX) 2 electrons are transferred from oxygen to calcium\nY) 2 electrons are shared between calcium and oxygen\nZ) 1 electron is shared and another is transferred from calcium to oxygen","W)  2 Electrons Are Transferred From Calcium to Oxygen"
16,"round5","Sample","Biology","By words or numbers, name all of the following 3 functions that meiosis accomplishes:\n1) reducing the copies of alleles in the ovum and sperm\n2) reducing the numbers of chromosomes in the ovum and sperm\n3) increasing genetic diversity through chromosomal exchange events","All"
16,"round5","Sample","Biology","Which one of the basic 3 plant cell types has irregul arly thickened cell walls, retains its cytoplasm, and functions in structural support?","Collenchyma"
17,"round5","Sample","Physics","Which of the following is the part of an electric motor that functions as an electromagnet:\nW) ballast\nX) relay\nY) armature\nZ) brushes","Y)  Armature"
17,"round5","Sample","Physics","Using g rounded to the first decimal place, how much does an 80 -kilogram person weigh on Earth, giving your answer in proper SI units?","784 Newtons  (M Ust Give Units)"
18,"round5","Sample","Math","A jar of 100 marbles contains only 2 colors of marbles, red and blue. If there are 13 red marbles for every 12 blue marbles, how many blue marbles are in the jar?","48\n(Solution: 12/25 = B/100, B = 48)"
